|filename|AudioStart|AudioEnd|AudioDuration|FrameStart|FrameEnd|label|ilabel|Text
1490|Datasets/affWild2/Audios/audiobatch1/105-30-1280x720.wav|3.669|46.360|42.691|111|1391|Other|7|DIDN'T I TELL THEE THEE DIDN'T TELL THEE THEE DIDN'T TELL THEE THEE DIDN'T
1491|Datasets/affWild2/Audios/audiobatch1/105-30-1280x720.wav|46.427|46.994|0.567|1393|1410|Neutral|0|PENNON
1492|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|0.000|1.701|1.701|1|52|Neutral|0|ARE YOU A PRINCESS OR NOT ARE YOU
1493|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|6.570|7.137|0.567|198|215|Neutral|0|THE APPRENTICE
1494|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|8.071|8.371|0.300|243|252|Neutral|0|HM HM
1495|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|21.377|25.346|3.969|642|761|Neutral|0|IMMACULATE
1496|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|34.417|34.684|0.267|1033|1041|Neutral|0|IMMY
1497|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|36.919|37.152|0.233|1108|1115|Neutral|0|HM HM
1498|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|37.252|37.385|0.133|1118|1122|Neutral|0|IMMY
1499|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|40.887|42.521|1.634|1227|1276|Neutral|0|THE REMAINDER OF THE NAME KNOWN
1500|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|47.057|47.891|0.834|1412|1437|Neutral|0|HM HM
1501|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|65.766|66.133|0.367|1973|1984|Neutral|0|HYM
1502|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|70.102|70.469|0.367|2103|2114|Neutral|0|OPTION
1503|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|77.772|77.939|0.167|2333|2338|Neutral|0|IMMER
1504|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|78.306|78.840|0.534|2349|2365|Neutral|0|HM HM
1505|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|116.625|118.059|1.434|3498|3541|Neutral|0|ERMINE
1506|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|121.161|127.030|5.870|3634|3810|Neutral|0|OH I'VE MY PARASOL YOU ARE A PRINCESS YOU HAVE A SPARKLING AROUND YOUR NECK AND THEY YOU
1507|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|178.957|179.157|0.200|5367|5373|Neutral|0|SKIM
1508|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|186.994|187.094|0.100|5608|5611|Neutral|0|RIMMER
1509|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|189.795|190.496|0.700|5692|5713|Neutral|0|RHYM
1510|Datasets/affWild2/Audios/audiobatch1/98-30-360x360.wav|218.910|221.611|2.701|6565|6646|Neutral|0|HY HYE
1511|Datasets/affWild2/Audios/audiobatch1/376.wav|0.000|0.146|0.146|1|4|Neutral|0|HM HM
1512|Datasets/affWild2/Audios/audiobatch1/376.wav|0.879|1.416|0.537|19|30|Other|7|EDMUND
1513|Datasets/affWild2/Audios/audiobatch1/376.wav|1.611|1.904|0.293|34|40|Other|7|OF THAT
1514|Datasets/affWild2/Audios/audiobatch1/376.wav|2.295|2.490|0.195|48|52|Other|7|THE RIM
1515|Datasets/affWild2/Audios/audiobatch1/376.wav|3.174|23.584|20.410|66|484|Neutral|0|JUMPING UP WAS THE NEXT DOOR AND I HEARD SCREAMS OF THE OTHERS
1516|Datasets/affWild2/Audios/audiobatch1/376.wav|24.267|25.293|1.025|498|519|Other|7|R R R R R
1517|Datasets/affWild2/Audios/audiobatch1/376.wav|25.683|44.238|18.554|527|907|Neutral|0|O PYRR O O O O O O O
1518|Datasets/affWild2/Audios/audiobatch1/376.wav|44.628|48.486|3.857|915|994|Neutral|0|HOW DO THEY GET IN THERE I'M SORRY FOR IT ALL AND YOU MUST HAVE GOT MIXED UP
1519|Datasets/affWild2/Audios/audiobatch1/376.wav|48.632|49.609|0.977|997|1017|Other|7|HM HM
1520|Datasets/affWild2/Audios/audiobatch1/376.wav|50.585|69.238|18.652|1037|1419|Neutral|0|BUT YOU CAN'T REVENUE ALL THE POOR PEOPLE
1521|Datasets/affWild2/Audios/audiobatch1/376.wav|72.411|72.655|0.244|1484|1489|Happiness|4|BONE
1522|Datasets/affWild2/Audios/audiobatch1/376.wav|72.997|74.853|1.855|1496|1534|Happiness|4|DON'T MANOEUVRE
1523|Datasets/affWild2/Audios/audiobatch1/376.wav|77.685|78.271|0.586|1592|1604|Other|7|OMER
1524|Datasets/affWild2/Audios/audiobatch1/376.wav|79.345|79.638|0.293|1626|1632|Neutral|0|HM HM
1525|Datasets/affWild2/Audios/audiobatch1/376.wav|81.982|82.519|0.537|1680|1691|Other|7|R R R R
1526|Datasets/affWild2/Audios/audiobatch1/376.wav|83.642|104.296|20.654|1714|2137|Neutral|0|OO OO OO OO
1527|Datasets/affWild2/Audios/audiobatch1/376.wav|105.809|105.956|0.146|2168|2171|Happiness|4|SKIM
1528|Datasets/affWild2/Audios/audiobatch1/376.wav|106.102|108.788|2.686|2174|2229|Happiness|4|I SCREAMED WHEN YOU TALKED TO SOME ONE IN THE ROOM
1529|Datasets/affWild2/Audios/audiobatch1/376.wav|110.106|110.936|0.830|2256|2273|Other|7|ANYTHING IS A GO
1530|Datasets/affWild2/Audios/audiobatch1/376.wav|111.913|112.304|0.391|2293|2301|Neutral|0|TO THE
1531|Datasets/affWild2/Audios/audiobatch1/376.wav|113.915|125.536|11.621|2334|2572|Neutral|0|POOH POOH YES POOH POOH SOME TIMES STUDENTS CAN ATTACH THEMSELVES
1532|Datasets/affWild2/Audios/audiobatch1/376.wav|126.073|141.893|15.820|2583|2907|Neutral|0|PUSSY OO OO OO OO OO O
1533|Datasets/affWild2/Audios/audiobatch1/376.wav|142.040|142.967|0.928|2910|2929|Fear|3|HM HYM
1534|Datasets/affWild2/Audios/audiobatch1/376.wav|144.579|144.774|0.195|2962|2966|Neutral|0|HM HM
1535|Datasets/affWild2/Audios/audiobatch1/376.wav|145.213|147.459|2.246|2975|3021|Neutral|0|R R R TWO
1536|Datasets/affWild2/Audios/audiobatch1/376.wav|148.924|150.047|1.123|3051|3074|Other|7|ERMINE
1537|Datasets/affWild2/Audios/audiobatch1/376.wav|151.512|158.348|6.836|3104|3244|Other|7|WHO CAN THERE BE BEYOND SCARE BEHIND THE GURRY
1538|Datasets/affWild2/Audios/audiobatch1/376.wav|158.543|158.934|0.391|3248|3256|Other|7|ETHNY
1539|Datasets/affWild2/Audios/audiobatch1/376.wav|159.422|159.617|0.195|3266|3270|Other|7|THE RIM
1540|Datasets/affWild2/Audios/audiobatch1/376.wav|161.229|174.266|13.037|3303|3570|Other|7|I WISH HE HAD BRAZEN WHEN I SAY ISN'T HE I'M THAT OUT OF A HUM OCTOBER
1541|Datasets/affWild2/Audios/audiobatch1/110.wav|0.000|2.833|2.833|1|86|Neutral|0|SAID HE WAS BOSS RANGER
1542|Datasets/affWild2/Audios/audiobatch1/110.wav|3.133|3.733|0.600|95|113|Other|7|ERMINE
1543|Datasets/affWild2/Audios/audiobatch1/110.wav|4.133|5.167|1.033|125|156|Neutral|0|AND THEN HE KNOWS WHERE TO FIND
1544|Datasets/affWild2/Audios/audiobatch1/110.wav|5.767|6.267|0.500|174|189|Other|7|FUSIONS
1545|Datasets/affWild2/Audios/audiobatch1/110.wav|6.800|7.867|1.067|205|237|Other|7|AND I TRUST EDINBURGH
1546|Datasets/affWild2/Audios/audiobatch1/110.wav|8.433|15.633|7.200|254|470|Neutral|0|IN THE MORNING AND IN THE EVENING THE PRINCE'S IS HE SAWYER UNCLE AVOWED HIM WHAT'S ALL
1547|Datasets/affWild2/Audios/audiobatch1/110.wav|16.067|19.833|3.767|483|596|Other|7|I'M TRUSSED UP CRIED I AND I DON'T TRUST TO THAT SO I DON'T
1548|Datasets/affWild2/Audios/audiobatch1/110.wav|20.467|36.267|15.800|615|1089|Neutral|0|BUT THE RULER OF THE REMNANT IMMUNE
1549|Datasets/affWild2/Audios/audiobatch1/110.wav|36.933|37.733|0.800|1109|1133|Fear|3|HM HM
1550|Datasets/affWild2/Audios/audiobatch1/110.wav|38.200|42.167|3.967|1147|1266|Fear|3|ONE OF THE LITTLE WATCHMEN
1551|Datasets/affWild2/Audios/audiobatch1/110.wav|42.400|44.033|1.633|1273|1322|Other|7|NYM
1552|Datasets/affWild2/Audios/audiobatch1/110.wav|44.133|45.467|1.333|1325|1365|Other|7|NON
1553|Datasets/affWild2/Audios/audiobatch1/110.wav|52.767|52.900|0.133|1584|1588|Other|7|HYM
1554|Datasets/affWild2/Audios/audiobatch1/110.wav|55.200|57.633|2.433|1657|1730|Other|7|BUT FOR NO ONE
1555|Datasets/affWild2/Audios/audiobatch1/110.wav|80.600|82.933|2.333|2419|2489|Other|7|NO I'M NOT JOHN
1556|Datasets/affWild2/Audios/audiobatch1/110.wav|104.333|106.400|2.067|3131|3193|Other|7|EIGHTEEN FIFTY TWO
1557|Datasets/affWild2/Audios/audiobatch1/110.wav|109.733|120.033|10.300|3293|3602|Other|7|NO NO NO EVEN IF YOU CAN'T YOU CAN'T YOU CAN'T GO JOHN
1558|Datasets/affWild2/Audios/audiobatch1/110.wav|140.133|144.000|3.867|4205|4321|Other|7|ONLY NINE NIGHTS DO YOU KNOW
1559|Datasets/affWild2/Audios/audiobatch1/110.wav|179.500|182.033|2.533|5386|5462|Other|7|I'M A LIAR
1560|Datasets/affWild2/Audios/audiobatch1/388.wav|0.973|3.461|2.487|28|97|Neutral|0|HM HM
1561|Datasets/affWild2/Audios/audiobatch1/388.wav|3.641|4.254|0.613|102|119|Other|7|FILM
1562|Datasets/affWild2/Audios/audiobatch1/388.wav|5.335|6.525|1.190|149|182|Other|7|THOMPSON AND THE MICAWBER
1563|Datasets/affWild2/Audios/audiobatch1/388.wav|7.137|11.463|4.326|199|319|Neutral|0|HM HM HM
1564|Datasets/affWild2/Audios/audiobatch1/388.wav|14.635|17.519|2.884|407|487|Other|7|A RHYTHM AND SYNONYM
1565|Datasets/affWild2/Audios/audiobatch1/388.wav|19.682|20.655|0.973|547|574|Neutral|0|HM HM
1566|Datasets/affWild2/Audios/audiobatch1/388.wav|24.584|31.109|6.525|683|864|Neutral|0|IMMER IMMER
1567|Datasets/affWild2/Audios/audiobatch1/388.wav|32.767|34.029|1.262|910|945|Neutral|0|IMMY
1568|Datasets/affWild2/Audios/audiobatch1/388.wav|39.832|42.175|2.343|1106|1171|Neutral|0|RHYTHM
1569|Datasets/affWild2/Audios/audiobatch1/388.wav|42.392|42.428|0.036|1177|1178|Neutral|0|THE RIM
1570|Datasets/affWild2/Audios/audiobatch1/388.wav|42.464|42.500|0.036|1179|1180|Neutral|0|HM HM
1571|Datasets/affWild2/Audios/audiobatch1/388.wav|42.752|43.942|1.190|1187|1220|Neutral|0|AYMER
1572|Datasets/affWild2/Audios/audiobatch1/388.wav|49.601|49.926|0.324|1377|1386|Other|7|HM HM
1573|Datasets/affWild2/Audios/audiobatch1/388.wav|50.791|51.548|0.757|1410|1431|Neutral|0|HYM
1574|Datasets/affWild2/Audios/audiobatch1/388.wav|52.737|58.325|5.587|1464|1619|Neutral|0|AT THE INN IN THE RUE DE L'HOMMEY EVERYBODY IS A JACK SYLVAN
1575|Datasets/affWild2/Audios/audiobatch1/388.wav|69.391|70.076|0.685|1926|1945|Neutral|0|ERM
1576|Datasets/affWild2/Audios/audiobatch1/388.wav|71.554|71.662|0.108|1986|1989|Other|7|HM HM
1577|Datasets/affWild2/Audios/audiobatch1/388.wav|72.239|72.419|0.180|2005|2010|Other|7|HM HM
1578|Datasets/affWild2/Audios/audiobatch1/388.wav|72.635|73.717|1.081|2016|2046|Neutral|0|HM HM
1579|Datasets/affWild2/Audios/audiobatch1/388.wav|74.149|75.483|1.334|2058|2095|Other|7|HM HM
1580|Datasets/affWild2/Audios/audiobatch1/388.wav|77.141|77.466|0.324|2141|2150|Surprise|6|FIFTY TWO
1581|Datasets/affWild2/Audios/audiobatch1/388.wav|78.187|78.836|0.649|2170|2188|Neutral|0|ERMINIA
1582|Datasets/affWild2/Audios/audiobatch1/388.wav|81.467|82.729|1.262|2261|2296|Neutral|0|HM HM
1583|Datasets/affWild2/Audios/audiobatch1/388.wav|84.495|89.361|4.866|2345|2480|Neutral|0|I'M THE ONE I'M THE ONE IT'S THE ONE IT'S THE SAME
1584|Datasets/affWild2/Audios/audiobatch1/388.wav|97.436|98.806|1.370|2704|2742|Neutral|0|RESPONDERS WITH A LISP
1585|Datasets/affWild2/Audios/audiobatch1/388.wav|99.563|99.959|0.397|2763|2774|Neutral|0|HM HM
1586|Datasets/affWild2/Audios/audiobatch1/388.wav|100.969|102.843|1.874|2802|2854|Neutral|0|WHAT RHYMING
1587|Datasets/affWild2/Audios/audiobatch1/388.wav|104.681|106.051|1.370|2905|2943|Neutral|0|HM HM
1588|Datasets/affWild2/Audios/audiobatch1/388.wav|107.205|109.980|2.776|2975|3052|Neutral|0|WE ARE NEARLY OUT THERE
1589|Datasets/affWild2/Audios/audiobatch1/388.wav|112.648|112.720|0.072|3126|3128|Neutral|0|HM HM
1590|Datasets/affWild2/Audios/audiobatch1/388.wav|112.792|113.225|0.433|3130|3142|Neutral|0|SYNONYM
1591|Datasets/affWild2/Audios/audiobatch1/388.wav|114.054|114.450|0.397|3165|3176|Other|7|HYM
1592|Datasets/affWild2/Audios/audiobatch1/388.wav|116.757|118.235|1.478|3240|3281|Other|7|HM HM
1593|Datasets/affWild2/Audios/audiobatch1/388.wav|119.209|121.371|2.163|3308|3368|Neutral|0|THE MINIONS OF AURORAE
1594|Datasets/affWild2/Audios/audiobatch1/388.wav|129.554|130.960|1.406|3595|3634|Neutral|0|RHYTHMUS
1595|Datasets/affWild2/Audios/audiobatch1/388.wav|138.962|141.197|2.235|3856|3918|Neutral|0|RHYTHM
1596|Datasets/affWild2/Audios/audiobatch1/388.wav|141.594|143.685|2.091|3929|3987|Other|7|ONE OF THE MASTERS
1597|Datasets/affWild2/Audios/audiobatch1/388.wav|144.081|144.946|0.865|3998|4022|Other|7|INSTANCES INSTANCES
1598|Datasets/affWild2/Audios/audiobatch1/388.wav|145.884|146.028|0.144|4048|4052|Neutral|0|HM HM
1599|Datasets/affWild2/Audios/audiobatch1/388.wav|146.352|146.677|0.324|4061|4070|Neutral|0|HM HM
1600|Datasets/affWild2/Audios/audiobatch1/388.wav|147.037|149.560|2.523|4080|4150|Other|7|RONALD BECAUSE PAINTING AGAIN
1601|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|17.826|18.246|0.421|552|565|Neutral|0|HEATHEN THE
1602|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|18.376|19.411|1.035|569|601|Neutral|0|SPRANG INTO THE AIR
1603|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|19.767|20.155|0.388|612|624|Neutral|0|TWO TO TWO
1604|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|21.029|21.287|0.259|651|659|Neutral|0|N AN
1605|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|21.967|24.652|2.685|680|763|Neutral|0|THAT DESCRIBES ITS MOTIONS BASICALLY
1606|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|24.781|26.043|1.262|767|806|Neutral|0|AREA OF THE WORLD SHE
1607|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|45.292|45.745|0.453|1401|1415|Neutral|0|OF THE SKIFF
1608|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|50.048|51.375|1.326|1548|1589|Neutral|0|IMMORAL
1609|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|52.216|53.542|1.326|1615|1656|Neutral|0|O O O O O O
1610|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|54.448|58.168|3.720|1684|1799|Neutral|0|WHAT IS STUFF MADE OF AND WHAT ARE THEY
1611|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|58.395|59.430|1.035|1806|1838|Neutral|0|ESSEX FUNDAMENTALLY
1612|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|60.530|65.156|4.626|1872|2015|Neutral|0|IT'S INSIDE OF ALL OF THE MATTER THAT WE ENCOUNTER IN THE WORLD AROUND US TO TAKE
1613|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|66.062|67.227|1.165|2043|2079|Neutral|0|THESE TWO MATTERS ARE BLOCKED
1614|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|67.324|69.912|2.588|2082|2162|Neutral|0|OF WOOD IF YOU'VE CUT IT IN HALF CUT THAT REMAINING PIECE
1615|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|70.300|75.865|5.564|2174|2346|Neutral|0|IT BEGAN TO KEEP ON CUTTING EVER SMALLER WE ALL PRETTY MUCH KNOW THAT YOU GET TO MOLECULES AND THEN YOU GET TO AFT
1616|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|77.709|78.356|0.647|2403|2423|Neutral|0|WE ALSO KNOW
1617|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|78.744|79.132|0.388|2435|2447|Neutral|0|ATOMS
1618|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|80.135|80.297|0.162|2478|2483|Neutral|0|ENORMITY
1619|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|88.903|88.935|0.032|2749|2750|Neutral|0|HM HM
1620|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|88.967|89.938|0.971|2751|2781|Neutral|0|TONS AND NEUTRONS
1621|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|91.879|91.976|0.097|2841|2844|Neutral|0|HM HM
1622|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|92.591|95.793|3.203|2863|2962|Neutral|0|THERE ARE EVEN SMALLER PARTICLES CORKS
1623|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|97.929|98.737|0.809|3028|3053|Neutral|0|TANNIN
1624|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|104.043|105.272|1.229|3217|3255|Neutral|0|SYNONYM
1625|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|105.628|108.378|2.750|3266|3351|Neutral|0|FURTHER INSIDE OF THEM LOOKED DEEPLY AT
1626|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|109.122|109.737|0.615|3374|3393|Neutral|0|RHYMER
1627|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|110.643|110.837|0.194|3421|3427|Neutral|0|ERM
1628|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|114.590|115.302|0.712|3543|3565|Neutral|0|THAT YOU
1629|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|115.884|123.292|7.409|3583|3812|Neutral|0|TINY STRING LIKE FILAMENT OF VIBRATING ENERGY LIKE A STRING ON A VIOLIN
1630|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|123.519|125.460|1.941|3819|3879|Neutral|0|DRINK AND VIBRATE AND ONE
1631|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|126.528|126.592|0.065|3912|3914|Neutral|0|HM HM
1632|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|126.657|126.689|0.032|3916|3917|Neutral|0|HM HM
1633|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|126.722|126.883|0.162|3918|3923|Neutral|0|HM HM
1634|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|127.110|127.725|0.615|3930|3949|Neutral|0|A B A B
1635|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|129.019|130.604|1.585|3989|4038|Neutral|0|A DIFFERENT KIND OF VIBRATION
1636|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|133.710|135.327|1.618|4134|4184|Neutral|0|IT WOULD BE A LITTLE
1637|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|136.589|156.194|19.605|4223|4829|Neutral|0|SO IN THAT WAY ALL THE DIFFERENT KINDS OF PARTICLES ARISE FROM THE DIFFERENT NOTES THAT THE
1638|Datasets/affWild2/Audios/audiobatch1/86-24-1920x1080.wav|161.500|161.564|0.065|4993|4995|Neutral|0|TIMMY
1639|Datasets/affWild2/Audios/audiobatch1/video3.wav|0.000|13.367|13.367|1|402|Neutral|0|OH OH I DON'T KNOW THAT I WONDERED WHETHER IT MIGHT HAVE BEEN WHETHER THE WOMAN WOULD HAVE DONE THAT
1640|Datasets/affWild2/Audios/audiobatch1/video3.wav|13.500|65.235|51.735|406|1958|Neutral|0|BECAUSE WHERE'S THAT'S ALL RIGHT HERE'S A SILVER BOAT AND A MAGPIE WHO'S IN THE LAKE HOUSE WE'VE GOT A WHITE HOUSE LOANED ANYWAY
1641|Datasets/affWild2/Audios/audiobatch1/video3.wav|72.002|79.269|7.267|2161|2379|Neutral|0|THERE'S NO FELLER SAY JES LOOSELY I WUZ RIDIN AROUND GOIN TO HOSY I'M AFRAID O DAT LIKE A SCARE IMMOVIN NIGGAH'S WEARIN MY CA'M TAY
1642|Datasets/affWild2/Audios/audiobatch1/video3.wav|99.870|105.036|5.167|2997|3152|Happiness|4|I WAS TRYIN TO MAKE A SWISS I'SE A GOIN TO A LAS DOIN' HE'S WHERE I'S TIED RIGHT IN
1643|Datasets/affWild2/Audios/audiobatch1/video3.wav|110.403|120.870|10.467|3313|3627|Neutral|0|IF I'D A CONCAVE HE'D LEAVE OFF PAHOM IF I WASN'T THERE HE'S BEEN ANOTHER HANDICAPPER'S ON IT AS THE FAVOUR OF BADDINGS YOU KNOW
1644|Datasets/affWild2/Audios/audiobatch1/video3.wav|135.837|137.071|1.233|4076|4113|Happiness|4|THEN I'LL BET IT AIN'T
1645|Datasets/affWild2/Audios/audiobatch1/video3.wav|137.204|140.437|3.233|4117|4214|Happiness|4|AND MY HAIR AIN'T GOING TO GO BECAUSE WE'RE BAD HAIR TOYS IT
1646|Datasets/affWild2/Audios/audiobatch1/video3.wav|223.007|223.140|0.133|6691|6695|Neutral|0|HYM
1647|Datasets/affWild2/Audios/audiobatch1/video3.wav|234.240|235.840|1.600|7028|7076|Neutral|0|CONDESCENDED
1648|Datasets/affWild2/Audios/audiobatch1/video3.wav|238.740|240.107|1.367|7163|7204|Neutral|0|INVENTIONS WERE WRITTEN
1649|Datasets/affWild2/Audios/audiobatch1/video3.wav|245.141|246.674|1.533|7355|7401|Neutral|0|HM HM
1650|Datasets/affWild2/Audios/audiobatch1/video3.wav|253.507|255.507|2.000|7606|7666|Neutral|0|ARNOLD HAS SAYS LITTLE OF IT
1651|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|0.000|0.800|0.800|1|25|Neutral|0|WHAT
1652|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|3.932|4.031|0.100|119|122|Neutral|0|TWO TWO TWO
1653|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|10.495|10.862|0.366|316|327|Neutral|0|HM HM
1654|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|13.727|13.994|0.267|413|421|Happiness|4|HM HM
1655|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|14.227|16.392|2.166|428|493|Happiness|4|OF COURSE YOU WILL SMILE BECAUSE
1656|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|18.458|19.191|0.733|555|577|Neutral|0|BECAUSE YOU
1657|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|20.091|25.488|5.398|604|766|Neutral|0|BECAUSE A BOY HAS NEVER HANDED THOSE WORDS TO YOU LIKE CRUSHED BLACKBERRIES IN THE PALMS OF HIS HANDS FIRM
1658|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|26.055|27.721|1.666|783|833|Neutral|0|YOUNG YOUNG
1659|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|28.487|28.520|0.033|856|857|Neutral|0|HYM
1660|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|28.554|28.820|0.267|858|866|Neutral|0|VINT
1661|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|29.053|29.087|0.033|873|874|Neutral|0|HYM
1662|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|29.120|29.153|0.033|875|876|Neutral|0|HM HM
1663|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|30.786|30.919|0.133|925|929|Neutral|0|HM HM
1664|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|32.352|34.717|2.366|972|1043|Neutral|0|TO TOUCH THE SUN IN YOUR FACE SAYING HEAR
1665|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|37.583|38.916|1.333|1129|1169|Neutral|0|CLOSER TO YOU
1666|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|50.910|51.177|0.267|1529|1537|Neutral|0|HYIST
1667|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|52.476|54.209|1.733|1576|1628|Neutral|0|THE BOY TELLS YOU HE LOVE
1668|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|57.807|58.540|0.733|1736|1758|Happiness|4|A LOVER'S DANCING
1669|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|72.334|73.333|1.000|2172|2202|Neutral|0|THIS BOOK
1670|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|76.698|76.832|0.133|2303|2307|Neutral|0|TWO TWO TWO TWO
1671|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|77.131|77.298|0.167|2316|2321|Neutral|0|THE RIM
1672|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|91.691|91.858|0.167|2753|2758|Neutral|0|HYM
1673|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|94.657|95.123|0.466|2842|2856|Neutral|0|THE WIND BECAME
1674|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|95.656|95.989|0.333|2872|2882|Neutral|0|THE MYTH
1675|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|102.520|102.553|0.033|3078|3079|Neutral|0|HM HM
1676|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|102.586|104.052|1.466|3080|3124|Neutral|0|SO ELOQUENTLY THEY
1677|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|124.010|125.143|1.133|3723|3757|Neutral|0|ONLY TO BE
1678|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|126.609|126.842|0.233|3801|3808|Neutral|0|TWO TWO TWO
1679|Datasets/affWild2/Audios/audiobatch1/32-60-1920x1080.wav|127.508|129.241|1.733|3828|3880|Neutral|0|NOT WANTING YOU TO DECREASE HIM
1680|Datasets/affWild2/Audios/audiobatch1/video24.wav|0.000|0.133|0.133|1|5|Neutral|0|HM HM
1681|Datasets/affWild2/Audios/audiobatch1/video24.wav|0.133|1.934|1.800|5|59|Happiness|4|TAKE EYES MY NAME IS MARNY AND I
